address,distance,distance_type,rating,capaciity,area,price
"Xuan Huong Lake, Da Lat",400,m,6.8,1 ,null,"483,072"
Da Lat,2,km,9.3,1 ,null,"550,000"
Da Lat,1.4,km,9.4,1 ,150,"2,142,000"
Da Lat,1.4,km,8.9,1 ,null,"425,000"
"Xuan Huong Lake, Da Lat",2.8,km,8.5,1 ,null,"390,000"
Da Lat,2,km,8.6,1 ,130,"850,500"
"Xuan Huong Lake, Da Lat",2.3,km,9.1,1 ,52,"990,000"
Da Lat,1,km,6.9,1 ,null,"284,831"
"Xuan Huong Lake, Da Lat",2.3,km,8.7,1 ,50,"1,222,222"
"Xuan Huong Lake, Da Lat",0.6,km,null,1 ,150,"600,000"
"Xuan Huong Lake, Da Lat",2.2,km,9.7,1 ,null,"313,200"
Da Lat,0.6,km,7.7,1 ,null,"1,140,000"
Da Lat,3.1,km,9.5,1 ,null,"1,026,000"
Da Lat,2.7,km,7.8,1 ,70,"598,500"
Da Lat,0.9,km,8.8,1 ,null,"1,200,000"
"Xuan Huong Lake, Da Lat",350,m,9.4,1 ,null,"400,000"
Da Lat,0.7,km,null,1 ,75,"921,600"
Da Lat,0.8,km,9.5,1 ,null,"315,000"
"Xuan Huong Lake, Da Lat",300,m,7.2,1 ,null,"1,176,471"
Da Lat,1.3,km,10,1 ,300,"1,201,200"
"Tuyen Lam Lake, Da Lat",6.4,km,8.4,1 ,null,"2,036,097"
Da Lat,1.9,km,null,1 ,500,"3,800,000"
Da Lat,1.6,km,8.5,1 ,null,"633,334"
Da Lat,1.2,km,9,1 ,null,"225,000"
Da Lat,1.2,km,8,1 ,null,"300,000"
Da Lat,0.9,km,8.3,1 ,20,"700,000"
Da Lat,0.6,km,null,1 ,150,"1,824,000"
Da Lat,1.5,km,null,1 ,null,"1,836,000"
"Xuan Huong Lake, Da Lat",0.7,km,8.2,1 ,null,"225,000"
Da Lat,2.8,km,8,1 ,400,"4,499,999"
Da Lat,2.1,km,9,1 ,132,"1,102,500"
Da Lat,1.5,km,7.5,1 ,null,"668,800"
"Xuan Huong Lake, Da Lat",0.6,km,8.3,1 ,null,"800,000"
"Xuan Huong Lake, Da Lat",0.7,km,8.1,1 ,null,"400,000"
"Xuan Huong Lake, Da Lat",350,m,8.3,1 ,null,"140,000"
Da Lat,3.7,km,9.1,1 ,null,"500,000"
Da Lat,1.5,km,8.9,1 ,240,"2,850,000"
"Tuyen Lam Lake, Da Lat",6.4,km,7.7,1 ,null,"1,552,500"
Da Lat,4.2,km,null,1 ,000,"3,900,000"
Da Lat,0.8,km,8.7,1 ,null,"1,095,000"
Da Lat,0.9,km,9.3,1 ,null,"580,125"
"Xuan Huong Lake, Da Lat",400,m,8.4,1 ,null,"220,000"
Da Lat,1.6,km,8,1 ,33,"1,403,000"
Da Lat,2.5,km,9.3,1 ,null,"480,000"
Da Lat,1.6,km,8.5,1 ,30,"933,333"
"Xuan Huong Lake, Da Lat",0.5,km,5.5,1 ,null,"376,000"
Da Lat,1,km,9.2,1 ,null,"500,000"
"Xuan Huong Lake, Da Lat",1.6,km,8,1 ,null,"250,000"
Da Lat,2.2,km,10,1 ,25,"1,980,000"
Da Lat,2.8,km,8.6,1 ,null,"150,000"
"Xuan Huong Lake, Da Lat",0.7,km,3.7,1 ,null,"278,919"
"Xuan Huong Lake, Da Lat",2.2,km,9,1 ,null,"409,500"
Da Lat,1.8,km,8.5,1 ,null,"650,250"
Da Lat,0.5,km,8.2,1 ,null,"440,000"
Da Lat,3,km,9,1 ,null,"507,471"
Da Lat,10.8,km,9.1,1 ,null,"640,800"
Da Lat,2.8,km,9.1,1 ,30,"450,000"
Da Lat,2.4,km,9,1 ,null,"320,760"
Da Lat,1.5,km,null,1 ,130,"665,720"
Da Lat,0.8,km,8.6,1 ,null,"542,700"
"Xuan Huong Lake, Da Lat",0.5,km,7.1,1 ,null,"250,000"
"Xuan Huong Lake, Da Lat",0.6,km,7,1 ,null,"315,000"
Da Lat,1.2,km,9.8,1 ,null,"643,500"
Da Lat,0.9,km,8.6,1 ,null,"678,580"
"Tuyen Lam Lake, Da Lat",5.3,km,8.2,1 ,35,"1,606,500"
Da Lat,1.3,km,8.8,1 ,null,"500,000"
Da Lat,3.9,km,9.1,1 ,null,"720,252"
Da Lat,2.2,km,7.8,1 ,null,"1,100,000"
"Xuan Huong Lake, Da Lat",0.6,km,8,1 ,null,"391,875"
Da Lat,1.1,km,9,1 ,null,"279,104"
Da Lat,3,km,8,1 ,null,"1,144,000"
Da Lat,2,km,9.2,1 ,null,"283,500"
Da Lat,1,km,9.3,1 ,null,"700,000"
Da Lat,1,km,8.2,1 ,null,"282,052"
Da Lat,10.8,km,8.3,1 ,null,"452,200"
Da Lat,1.4,km,null,1 ,null,"2,450,000"
Da Lat,1.9,km,9.3,1 ,null,"801,414"
Da Lat,0.9,km,8.4,1 ,null,"225,000"
Da Lat,0.9,km,7.2,1 ,null,"280,663"
Da Lat,1.5,km,null,1 ,72,"3,150,000"
Da Lat,1,km,8.8,1 ,null,"560,000"
"Tuyen Lam Lake, Da Lat",6.8,km,8.1,1 ,null,"1,217,824"
Da Lat,4.2,km,null,1 ,50,"741,000"
Da Lat,2.1,km,8.6,1 ,134,"697,500"
Da Lat,1,km,8.7,1 ,null,"387,000"
Da Lat,1.1,km,8.3,1 ,null,"1,980,000"
Da Lat,0.9,km,9.8,1 ,120,"3,325,000"
"Xuan Huong Lake, Da Lat",0.6,km,8.2,1 ,null,"1,407,337"
Da Lat,0.8,km,8.2,1 ,null,"300,000"
Da Lat,0.8,km,9.6,1 ,null,"350,000"
"Xuan Huong Lake, Da Lat",400,m,9,1 ,null,"502,200"
"Xuan Huong Lake, Da Lat",0.5,km,8.1,1 ,null,"1,663,200"
Da Lat,1.5,km,8.9,1 ,null,"600,000"
Da Lat,400,m,9.2,1 ,null,"288,000"
Da Lat,0.7,km,8.6,1 ,null,"300,000"
"Xuan Huong Lake, Da Lat",2.2,km,8,1 ,26,"648,000"
Da Lat,1.4,km,10,1 ,200,"4,879,000"
Da Lat,2,km,4,1 ,null,"816,000"
Da Lat,2.2,km,8.2,1 ,null,"1,211,760"
"Xuan Huong Lake, Da Lat",2.8,km,8.8,1 ,null,"990,000"
Da Lat,1.5,km,null,1 ,300,"4,270,000"
"Xuan Huong Lake, Da Lat",0.5,km,8.7,1 ,null,"539,000"
"Xuan Huong Lake, Da Lat",0.6,km,8.6,1 ,null,"189,050"
Da Lat,1.1,km,5.8,1 ,null,"500,000"
Da Lat,1.2,km,9.5,1 ,null,"268,155"
Da Lat,1.1,km,9,1 ,null,"2,217,600"
Da Lat,2.1,km,8.7,1 ,130,"561,000"
Da Lat,0.9,km,8.7,1 ,200,"3,328,000"
"Xuan Huong Lake, Da Lat",2.4,km,9.7,1 ,null,"680,000"
Da Lat,2.4,km,8.6,1 ,null,"2,565,000"
"Xuan Huong Lake, Da Lat",2.2,km,8.3,1 ,null,"600,000"
Da Lat,1.2,km,null,1 ,70,"1,200,000"
"Xuan Huong Lake, Da Lat",400,m,9.1,1 ,null,"226,800"
Da Lat,1.1,km,9.3,1 ,null,"200,000"
Da Lat,1.3,km,9.3,1 ,null,"405,000"
Da Lat,1.4,km,9.8,1 ,null,"350,000"
Da Lat,1.8,km,8.6,1 ,null,"400,000"
Da Lat,1.7,km,1,1 ,null,"800,000"
Da Lat,0.8,km,null,1 ,null,"1,600,000"
Da Lat,1.9,km,6.3,1 ,null,"480,000"
Da Lat,3.4,km,9.7,1 ,null,"720,100"
Da Lat,1.8,km,9.2,1 ,null,"331,500"
"Xuan Huong Lake, Da Lat",0.8,km,8.3,1 ,null,"412,500"
Da Lat,0.9,km,9.7,1 ,null,"1,200,000"
Da Lat,1.6,km,null,1 ,null,"5,083,150"
Da Lat,1.8,km,7.7,1 ,null,"1,059,750"
"Xuan Huong Lake, Da Lat",200,m,7.6,1 ,null,"757,350"
Da Lat,11.5,km,9.7,1 ,null,"1,380,000"
Da Lat,1.6,km,9.5,1 ,null,"450,000"
Da Lat,1.3,km,8.3,1 ,20,"321,750"
Da Lat,1.4,km,9.1,1 ,null,"445,500"
"Xuan Huong Lake, Da Lat",1.6,km,8.5,1 ,null,"300,000"
Da Lat,1.1,km,9.4,1 ,null,"300,000"
"Xuan Huong Lake, Da Lat",2.3,km,null,1 ,70,"1,820,000"
"Xuan Huong Lake, Da Lat",0.8,km,8.1,1 ,null,"3,805,380"
"Xuan Huong Lake, Da Lat",400,m,8.2,1 ,null,"362,571"
Da Lat,1.7,km,null,1 ,null,"2,500,000"
Da Lat,1.1,km,9.3,1 ,null,"390,000"
Da Lat,1.8,km,9,1 ,null,"418,000"
Da Lat,2.1,km,9.4,1 ,100,"2,596,500"
Da Lat,2.1,km,9,1 ,null,"648,000"
Da Lat,7.8,km,9.5,1 ,null,"1,200,000"
"Xuan Huong Lake, Da Lat",500,m,8.4,1 ,null,"352,800"
Da Lat,1.1,km,7.3,1 ,null,"284,831"
Da Lat,1.9,km,8.7,1 ,null,"315,000"
Da Lat,1.1,km,8.1,1 ,null,"275,400"
Da Lat,4.1,km,8.4,1 ,null,"430,500"
Da Lat,3,km,null,1 ,null,"600,000"
Da Lat,1.2,km,8.7,1 ,null,"500,000"
"Xuan Huong Lake, Da Lat",300,m,7.9,1 ,40,"1,200,000"
"Xuan Huong Lake, Da Lat",350,m,7.3,1 ,null,"518,400"
Da Lat,1.1,km,8.6,1 ,13,"780,000"
Da Lat,4.1,km,null,1 ,250,"3,200,000"
"Xuan Huong Lake, Da Lat",0.6,km,9.7,1 ,null,"163,800"
Da Lat,1.1,km,10,1 ,null,"340,735"
"Xuan Huong Lake, Da Lat",1.1,km,8.5,1 ,null,"319,000"
Da Lat,0.7,km,1,1 ,null,"400,000"
Da Lat,0.6,km,9,1 ,28,"1,629,000"
Da Lat,1.4,km,9.5,1 ,50,"1,215,000"
"Xuan Huong Lake, Da Lat",0.7,km,7.8,1 ,null,"1,376,408"
Da Lat,1.8,km,8.3,1 ,null,"940,500"
Da Lat,3,km,null,1 ,null,"2,200,000"
Da Lat,1.4,km,null,1 ,120,"2,300,000"
Da Lat,0.7,km,9.8,1 ,90,"1,215,000"
Da Lat,1.7,km,9.9,1 ,70,"2,677,860"
Da Lat,2,km,9.4,1 ,null,"314,925"
"Xuan Huong Lake, Da Lat",2.7,km,8,1 ,null,"800,000"
"Xuan Huong Lake, Da Lat",2,km,null,1 ,null,"2,100,000"
"Xuan Huong Lake, Da Lat",30,m,7.8,1 ,null,"1,199,520"
"Xuan Huong Lake, Da Lat",200,m,8,1 ,null,"1,598,000"
Da Lat,1.3,km,8.4,1 ,null,"513,040"
"Xuan Huong Lake, Da Lat",2.3,km,null,1 ,150,"1,680,000"
Da Lat,2,km,9,1 ,130,"579,600"
Da Lat,0.8,km,null,1 ,null,"560,000"
"Xuan Huong Lake, Da Lat",2.3,km,9.7,1 ,null,"433,755"
"Xuan Huong Lake, Da Lat",400,m,6.8,1 ,null,"1,109,375"
"Xuan Huong Lake, Da Lat",500,m,7.6,1 ,null,"450,000"
Da Lat,350,m,null,1 ,null,"405,000"
Da Lat,3,km,9.7,1 ,null,"1,296,000"
Da Lat,3,km,null,1 ,null,"832,000"
Da Lat,1.5,km,9,1 ,null,"711,000"
Da Lat,4.6,km,8.6,1 ,null,"629,000"
Da Lat,3.3,km,9.1,1 ,null,"553,824"
Da Lat,3.1,km,8.8,1 ,null,"689,400"
Da Lat,1.5,km,8.9,1 ,null,"360,000"
"Xuan Huong Lake, Da Lat",500,m,9,1 ,null,"422,820"
Da Lat,1.2,km,null,1 ,null,"1,333,800"
Da Lat,3.4,km,null,1 ,null,"2,100,000"
Da Lat,1.1,km,8.9,1 ,null,"500,000"
"Xuan Huong Lake, Da Lat",400,m,null,1 ,null,"526,500"
"Xuan Huong Lake, Da Lat",0.5,km,8.1,1 ,null,"1,195,000"
Da Lat,1.3,km,8.9,1 ,null,"211,181"
"Xuan Huong Lake, Da Lat",0.5,km,null,1 ,40,"2,100,000"
"Xuan Huong Lake, Da Lat",1.9,km,7,1 ,null,"840,000"
Da Lat,0.7,km,8.8,1 ,null,"650,000"
Da Lat,0.9,km,8.7,1 ,null,"500,000"
"Xuan Huong Lake, Da Lat",150,m,null,1 ,null,"806,400"
Da Lat,3.2,km,7.9,1 ,null,"1,032,062"
"Xuan Huong Lake, Da Lat",0.6,km,7.5,1 ,null,"568,200"
Da Lat,1.8,km,8.2,1 ,null,"787,500"
Da Lat,1.4,km,9.8,1 ,null,"282,150"
Da Lat,2,km,9.1,1 ,null,"255,000"
Da Lat,1.4,km,10,1 ,210,"971,514"
Da Lat,1.6,km,8.2,1 ,null,"97,200"
Da Lat,3,km,8,1 ,null,"4,200,000"
Da Lat,2.9,km,null,1 ,280,"2,600,000"
Da Lat,2.7,km,8.5,1 ,null,"1,800,000"
Da Lat,2.1,km,7.8,1 ,130,"735,300"
Da Lat,0.9,km,8,1 ,null,"79,000"
Da Lat,0.9,km,8.6,1 ,null,"797,000"
Da Lat,1.6,km,9.5,1 ,null,"309,825"
"Xuan Huong Lake, Da Lat",400,m,7,1 ,null,"1,400,000"
Da Lat,6.5,km,9,1 ,null,"560,000"
Da Lat,0.9,km,8.1,1 ,null,"270,720"
Da Lat,1,km,8.3,1 ,null,"99,000"
Da Lat,0.6,km,9.3,1 ,null,"700,000"
"Xuan Huong Lake, Da Lat",500,m,7.8,1 ,null,"290,000"
"Xuan Huong Lake, Da Lat",1.1,km,8.4,1 ,null,"314,100"
Da Lat,2.6,km,9.3,1 ,null,"548,500"
"Xuan Huong Lake, Da Lat",350,m,null,1 ,null,"832,000"
"Xuan Huong Lake, Da Lat",200,m,8.2,1 ,null,"2,105,190"
Da Lat,1.4,km,8,1 ,null,"552,500"
Da Lat,1.9,km,7.7,1 ,null,"350,000"
"Xuan Huong Lake, Da Lat",450,m,8.4,1 ,null,"2,547,000"
Da Lat,1.7,km,9.1,1 ,null,"400,000"
Da Lat,1.9,km,null,1 ,null,"630,000"
"Xuan Huong Lake, Da Lat",2.2,km,9.3,1 ,null,"576,000"
"Xuan Huong Lake, Da Lat",0.5,km,8.7,1 ,null,"460,000"
"Xuan Huong Lake, Da Lat",350,m,9.1,1 ,null,"380,000"
"Xuan Huong Lake, Da Lat",200,m,8.5,1 ,null,"344,250"
Da Lat,1.8,km,8.7,1 ,null,"765,000"
Da Lat,1,km,10,1 ,null,"544,320"
Da Lat,3.3,km,7.9,1 ,null,"432,000"
Da Lat,1.4,km,8.6,1 ,null,"640,000"
Da Lat,1.1,km,6.4,1 ,null,"300,000"
Da Lat,2.2,km,7.4,1 ,null,"300,000"
"Xuan Huong Lake, Da Lat",350,m,8.4,1 ,25,"1,053,000"
"Xuan Huong Lake, Da Lat",0.7,km,8.5,1 ,null,"480,700"
"Xuan Huong Lake, Da Lat",0.5,km,8.4,1 ,null,"10,200,000"
"Xuan Huong Lake, Da Lat",350,m,6,1 ,null,"1,402,960"
Da Lat,1.3,km,9.2,1 ,25,"360,000"
Da Lat,2.8,km,8.8,1 ,30,"720,000"
Da Lat,1.4,km,null,1 ,null,"850,000"
"Xuan Huong Lake, Da Lat",350,m,8.7,1 ,null,"182,250"
"Xuan Huong Lake, Da Lat",200,m,7.8,1 ,null,"571,320"
Da Lat,1.1,km,9,1 ,null,"270,000"
Da Lat,2.1,km,null,1 ,null,"550,000"
Da Lat,0.8,km,null,1 ,null,"400,000"
"Xuan Huong Lake, Da Lat",400,m,null,1 ,null,"1,800,000"
"Xuan Huong Lake, Da Lat",0.5,km,9.7,1 ,null,"446,250"
Da Lat,1.7,km,9.2,1 ,null,"399,330"
"Xuan Huong Lake, Da Lat",0.9,km,8,1 ,null,"2,484,000"
Da Lat,1,km,null,1 ,20,"750,000"
Da Lat,2.1,km,10,1 ,null,"247,950"
"Xuan Huong Lake, Da Lat",0.8,km,8.4,1 ,null,"600,000"
Da Lat,3.8,km,9.7,1 ,null,"421,200"
"Xuan Huong Lake, Da Lat",0.5,km,7.9,1 ,null,"1,025,500"
Da Lat,1.7,km,9.7,1 ,null,"280,000"
"Xuan Huong Lake, Da Lat",450,m,7.9,1 ,null,"690,000"
"Xuan Huong Lake, Da Lat",0.7,km,9.3,1 ,null,"247,500"
Da Lat,2.2,km,9.8,1 ,null,"400,000"
Da Lat,1.5,km,9.3,1 ,null,"350,000"
Da Lat,1.6,km,8,1 ,33,"1,403,000"
Da Lat,1.9,km,8.6,1 ,null,"600,000"
Da Lat,2.2,km,8.7,1 ,100,"1,161,945"
Da Lat,1.9,km,8.7,1 ,null,"544,500"
Da Lat,2.1,km,8.4,1 ,null,"886,140"
"Xuan Huong Lake, Da Lat",150,m,9.4,1 ,null,"300,000"
Da Lat,1.6,km,8.3,1 ,null,"800,000"
"Xuan Huong Lake, Da Lat",250,m,8.2,1 ,null,"300,000"
Da Lat,1.2,km,null,1 ,null,"600,000"
Da Lat,2.9,km,9.4,1 ,null,"405,000"
"Xuan Huong Lake, Da Lat",450,m,8.1,1 ,null,"1,082,250"
"Xuan Huong Lake, Da Lat",350,m,8.4,1 ,null,"300,000"
Da Lat,2.9,km,8.4,1 ,80,"1,168,410"
"Xuan Huong Lake, Da Lat",1,km,9.6,1 ,null,"650,000"
"Xuan Huong Lake, Da Lat",0.8,km,8.6,1 ,null,"489,600"
"Xuan Huong Lake, Da Lat",400,m,9.3,1 ,null,"279,450"
Da Lat,0.8,km,8.7,1 ,null,"377,145"
"Xuan Huong Lake, Da Lat",0.7,km,10,1 ,25,"959,000"
"Xuan Huong Lake, Da Lat",350,m,8.9,1 ,null,"396,436"
Da Lat,1.1,km,9,1 ,null,"1,170,000"
Da Lat,1.1,km,9.2,1 ,null,"472,000"
Da Lat,1.4,km,9.1,1 ,null,"264,600"
Da Lat,1.2,km,null,1 ,192,"1,440,000"
"Xuan Huong Lake, Da Lat",200,m,8.6,1 ,null,"500,000"
Da Lat,1.5,km,8.6,1 ,null,"1,238,875"
Da Lat,1.2,km,null,1 ,null,"1,400,000"
"Xuan Huong Lake, Da Lat",350,m,8,1 ,null,"912,600"
"Xuan Huong Lake, Da Lat",500,m,7.7,1 ,null,"986,000"
"Xuan Huong Lake, Da Lat",2.5,km,8.9,1 ,null,"2,558,160"
"Xuan Huong Lake, Da Lat",0.6,km,8.8,1 ,null,"590,000"
"Xuan Huong Lake, Da Lat",1.9,km,9.3,1 ,null,"250,000"
Da Lat,3,km,10,1 ,null,"720,000"
Da Lat,1.3,km,9.8,1 ,null,"286,902"
"Tuyen Lam Lake, Da Lat",4.7,km,8.9,1 ,null,"150,000"
"Xuan Huong Lake, Da Lat",0.6,km,7.4,1 ,null,"1,015,560"
"Xuan Huong Lake, Da Lat",0.7,km,8.8,1 ,null,"435,000"
Da Lat,1.2,km,8.7,1 ,null,"182,250"
Da Lat,7.8,km,7.9,1 ,20,"500,000"
Da Lat,1.5,km,8.9,1 ,240,"2,850,000"
Da Lat,1.1,km,9.7,1 ,null,"350,000"
"Xuan Huong Lake, Da Lat",0.8,km,9,1 ,null,"490,875"
"Xuan Huong Lake, Da Lat",0.5,km,8.1,1 ,null,"600,000"
"Xuan Huong Lake, Da Lat",0.8,km,8,1 ,null,"622,645"
"Xuan Huong Lake, Da Lat",350,m,9.4,1 ,null,"400,000"
"Tuyen Lam Lake, Da Lat",5.3,km,8.2,1 ,null,"1,713,600"
Da Lat,1.9,km,null,1 ,500,"3,800,000"
"Xuan Huong Lake, Da Lat",0.9,km,8.2,1 ,null,"1,133,787"
"Xuan Huong Lake, Da Lat",250,m,8.3,1 ,null,"382,500"
Da Lat,3,km,null,1 ,45,"1,530,000"
"Xuan Huong Lake, Da Lat",300,m,8.1,1 ,null,"250,000"
"Xuan Huong Lake, Da Lat",2,km,9,1 ,null,"455,000"
Da Lat,1.3,km,8.8,1 ,null,"391,950"
Da Lat,1.3,km,9.6,1 ,null,"720,000"
"Xuan Huong Lake, Da Lat",400,m,8.2,1 ,null,"990,000"
Da Lat,3,km,null,1 ,15,"702,000"
Da Lat,3.2,km,9.5,1 ,null,"432,000"
Da Lat,5,km,9.8,1 ,null,"145,530"
Da Lat,5,km,10,1 ,null,"198,450"
Da Lat,1,km,9.1,1 ,null,"363,000"
"Xuan Huong Lake, Da Lat",300,m,7.9,1 ,null,"648,000"
Da Lat,2.2,km,8.9,1 ,null,"410,550"
"Xuan Huong Lake, Da Lat",2.3,km,null,1 ,null,"345,600"
Da Lat,2.2,km,8.4,1 ,null,"650,000"
"Xuan Huong Lake, Da Lat",150,m,7.4,1 ,null,"1,814,400"
"Xuan Huong Lake, Da Lat",250,m,7.7,1 ,null,"1,690,000"
"Xuan Huong Lake, Da Lat",400,m,7.4,1 ,null,"1,123,200"
Da Lat,1.5,km,8.6,1 ,null,"3,055,000"
Da Lat,3.6,km,8.2,1 ,null,"500,000"
"Xuan Huong Lake, Da Lat",350,m,8,1 ,null,"550,000"
Da Lat,5,km,null,1 ,null,"145,530"
Da Lat,0.8,km,null,1 ,null,"1,440,000"
Da Lat,1.3,km,null,1 ,150,"357,500"
Da Lat,1.2,km,null,1 ,70,"1,200,000"
Da Lat,2.3,km,null,1 ,null,"765,000"
Da Lat,4.2,km,null,1 ,50,"741,000"
"Xuan Huong Lake, Da Lat",0.7,km,8.1,1 ,null,"270,000"
Da Lat,1.2,km,9.5,1 ,null,"120,000"
Da Lat,2.6,km,null,1 ,null,"460,000"
Da Lat,0.8,km,8.2,1 ,null,"585,000"
"Xuan Huong Lake, Da Lat",0.7,km,8.6,1 ,null,"305,900"
"Xuan Huong Lake, Da Lat",0.8,km,9.2,1 ,null,"450,000"
"Xuan Huong Lake, Da Lat",300,m,8.3,1 ,null,"504,000"
"Xuan Huong Lake, Da Lat",250,m,8.2,1 ,null,"477,900"
Da Lat,0.8,km,8.2,1 ,null,"300,000"
Da Lat,1.1,km,9.3,1 ,null,"423,000"
"Xuan Huong Lake, Da Lat",300,m,7.8,1 ,null,"270,000"
Da Lat,3.2,km,9.2,1 ,null,"511,000"
"Xuan Huong Lake, Da Lat",400,m,8.5,1 ,null,"280,000"
"Xuan Huong Lake, Da Lat",100,m,7.8,1 ,null,"1,240,000"
"Xuan Huong Lake, Da Lat",300,m,7.7,1 ,null,"275,500"
Da Lat,4.9,km,8.9,1 ,null,"405,000"
Da Lat,1.5,km,null,1 ,130,"665,720"
"Xuan Huong Lake, Da Lat",300,m,7.6,1 ,null,"270,000"
Da Lat,2.6,km,8.7,1 ,null,"360,620"
Da Lat,2.2,km,7.8,1 ,50,"682,500"
Da Lat,0.8,km,null,1 ,null,"560,000"
"Xuan Huong Lake, Da Lat",350,m,8.9,1 ,null,"299,999"
Da Lat,2.3,km,null,1 ,null,"540,000"
Da Lat,3.1,km,9.3,1 ,null,"294,545"
Da Lat,3,km,null,1 ,null,"832,000"
Da Lat,400,m,null,1 ,10,"680,000"
Da Lat,5,km,null,1 ,null,"145,530"
Da Lat,1.1,km,8.6,1 ,13,"780,000"
Da Lat,1.6,km,null,1 ,null,"500,000"
"Xuan Huong Lake, Da Lat",400,m,8.9,1 ,null,"285,000"
Da Lat,0.6,km,9,1 ,28,"1,629,000"
Da Lat,11.5,km,9.7,1 ,null,"1,380,000"
"Xuan Huong Lake, Da Lat",0.6,km,8.1,1 ,null,"850,000"
"Xuan Huong Lake, Da Lat",450,m,8,1 ,null,"2,790,000"
Da Lat,1.6,km,8.5,1 ,null,"414,375"
Da Lat,1,km,9.1,1 ,null,"352,350"
"Xuan Huong Lake, Da Lat",2.3,km,null,1 ,70,"1,820,000"
"Xuan Huong Lake, Da Lat",250,m,9.1,1 ,null,"250,000"
Da Lat,2.3,km,9.2,1 ,null,"460,908"
"Xuan Huong Lake, Da Lat",0.7,km,8.7,1 ,null,"532,350"
"Xuan Huong Lake, Da Lat",300,m,null,1 ,null,"859,000"
"Xuan Huong Lake, Da Lat",0.5,km,8,1 ,null,"441,900"
"Xuan Huong Lake, Da Lat",0.9,km,8,1 ,79,"750,000"
Da Lat,1.1,km,9.1,1 ,null,"95,000"
Da Lat,3,km,10,1 ,null,"720,000"
Da Lat,2.2,km,8.7,1 ,100,"1,161,945"
Da Lat,1.2,km,null,1 ,null,"600,000"
Da Lat,1.4,km,null,1 ,null,"850,000"
Da Lat,1.4,km,8.6,1 ,null,"504,000"
Da Lat,4.2,km,8.6,1 ,null,"1,670,069"
"Xuan Huong Lake, Da Lat",400,m,9.4,1 ,null,"720,900"
"Xuan Huong Lake, Da Lat",400,m,null,1 ,null,"1,800,000"
"Xuan Huong Lake, Da Lat",250,m,null,1 ,null,"500,000"
"Xuan Huong Lake, Da Lat",0.6,km,8.7,1 ,null,"287,100"
"Xuan Huong Lake, Da Lat",0.8,km,8.4,1 ,null,"240,075"
"Xuan Huong Lake, Da Lat",350,m,null,1 ,null,"832,000"
"Tuyen Lam Lake, Da Lat",4.9,km,9.1,1 ,null,"1,377,500"
Da Lat,400,m,8,1 ,null,"450,000"
"Xuan Huong Lake, Da Lat",0.8,km,8,1 ,null,"524,273"
Da Lat,1.9,km,null,1 ,null,"630,000"
"Xuan Huong Lake, Da Lat",150,m,null,1 ,null,"806,400"
Da Lat,1.4,km,10,1 ,210,"971,514"
"Xuan Huong Lake, Da Lat",2.2,km,9.8,1 ,null,"540,000"
Da Lat,1.7,km,null,1 ,200,"675,000"
Da Lat,2.2,km,9.2,1 ,null,"137,125"
"Xuan Huong Lake, Da Lat",150,m,8.3,1 ,17,"939,000"
Da Lat,5,km,null,1 ,null,"145,530"
Da Lat,1,km,7.8,1 ,null,"360,000"
"Xuan Huong Lake, Da Lat",0.9,km,8,1 ,79,"750,000"
Da Lat,1.1,km,10,1 ,null,"546,750"
Da Lat,0.8,km,8.6,1 ,null,"925,020"
Da Lat,1.2,km,10,1 ,null,"332,500"
Da Lat,1.8,km,9,1 ,null,"335,866"
Da Lat,1.4,km,8.6,1 ,null,"504,000"
"Xuan Huong Lake, Da Lat",250,m,8,1 ,null,"600,000"
Da Lat,2.2,km,7.8,1 ,50,"682,500"
Da Lat,1.1,km,9.1,1 ,null,"630,000"
Da Lat,0.7,km,9.6,1 ,null,"70,000"
Da Lat,400,m,null,1 ,10,"680,000"
Da Lat,1.3,km,null,1 ,150,"357,500"
Da Lat,1.8,km,7.6,1 ,null,"45,000"
Da Lat,0.5,km,null,1 ,null,"243,000"
"Xuan Huong Lake, Da Lat",2.3,km,8.4,1 ,null,"1,680,000"
Da Lat,2.6,km,null,1 ,null,"460,000"
Da Lat,3,km,null,1 ,45,"1,530,000"
Da Lat,3,km,null,1 ,15,"702,000"
Da Lat,2.3,km,9.3,1 ,null,"112,860"
"Xuan Huong Lake, Da Lat",250,m,null,1 ,null,"729,000"
Da Lat,1,km,null,1 ,null,"360,000"
Da Lat,1.8,km,9.1,1 ,null,"362,700"
Da Lat,2.6,km,8.9,1 ,null,"546,000"
Da Lat,1.6,km,8.5,1 ,null,"352,000"
Da Lat,1.3,km,7.6,1 ,null,"181,050"
Da Lat,1.5,km,null,1 ,null,"1,139,400"
"Xuan Huong Lake, Da Lat",1.7,km,9,1 ,null,"40,000"
"Xuan Huong Lake, Da Lat",0.7,km,8,1 ,null,"400,000"
"Xuan Huong Lake, Da Lat",250,m,8,1 ,null,"132,000"
"Xuan Huong Lake, Da Lat",300,m,null,1 ,null,"270,000"
"Xuan Huong Lake, Da Lat",0.7,km,8.4,1 ,null,"537,030"
"Xuan Huong Lake, Da Lat",150,m,8.3,1 ,17,"939,000"
Da Lat,1.3,km,null,1 ,null,"324,000"
Da Lat,1.8,km,null,1 ,null,"288,000"
Da Lat,1.6,km,null,1 ,null,"324,000"
"Xuan Huong Lake, Da Lat",0.7,km,9.1,1 ,null,"745,875"
