address,distance,rating,capaciity,area,price
hochiminh,1800,31,2,,2160000
hochiminh,1000,85,1,99,2150000
hochiminh,800,10,1,,2126000
hochiminh,800,36,1,,2126000
hochiminh,800,57,1,,2126000
hochiminh,800,10,1,,2126000
hochiminh,800,10,2,,2126000
hochiminh,800,89,2,,2126000
hochiminh,800,10,2,,2126000
hochiminh,1000,56,2,,2125000
hochiminh,1000,56,2,110,2125000
hochiminh,2800,54,2,88,2125000
hochiminh,900,88,2,55,2115000
hochiminh,5900,62,1,,2100000
hochiminh,300,73,1,,2100000
hochiminh,3700,71,1,,2100000
hochiminh,1000,97,1,60,2100000
hochiminh,3500,29,1,,2100000
hochiminh,3700,76,1,70,2100000
hochiminh,1000,62,2,,2100000
hochiminh,5900,44,2,,2100000
hochiminh,300,73,2,,2100000
hochiminh,1000,97,2,60,2100000
hochiminh,3700,31,2,50,2100000
hochiminh,3700,32,2,,2100000
hochiminh,3500,26,2,,2100000
hochiminh,3700,49,2,70,2100000
hochiminh,3700,69,2,50,2100000
hochiminh,900,54,1,78,2090000
hochiminh,800,100,2,60,2090000
hochiminh,3500,94,1,54,2070000
hochiminh,3500,97,1,55,2070000
hochiminh,3500,97,2,55,2070000
hochiminh,900,65,2,,2070000
hochiminh,3500,97,2,55,2070000
hochiminh,6200,43,2,,2040000
hochiminh,5600,100,1,95,2025000
hochiminh,5600,100,2,95,2025000
hochiminh,900,42,2,,2016000
hochiminh,900,59,2,,2016000
hochiminh,1000,58,2,,2016000
hochiminh,1000,37,2,,2016000
hochiminh,900,38,2,,2016000
hochiminh,1000,38,2,,2016000
hochiminh,10100,87,2,127,2016000
hochiminh,1600,90,1,100,2000000
hochiminh,800,96,1,88,2000000
hochiminh,2800,77,1,88,2000000
hochiminh,300,88,1,,2000000
hochiminh,3800,33,1,,2000000
hochiminh,900,34,2,80,2000000
hochiminh,800,96,2,88,2000000
hochiminh,300,33,2,,2000000
hochiminh,1700,100,2,60,2000000
hochiminh,3800,58,2,,2000000
hochiminh,1000,80,1,,1995840
hochiminh,1000,26,2,60,1995000
hochiminh,1000,90,2,60,1995000
hochiminh,1000,100,2,60,1995000
hochiminh,3500,75,2,,1990000
hochiminh,900,10,1,,1950300
hochiminh,900,10,2,,1950300
hochiminh,6200,30,1,,1920000
hochiminh,800,25,2,,1920000
hochiminh,900,40,1,55,1903500
hochiminh,3500,70,1,,1900000
hochiminh,800,77,1,88,1900000
hochiminh,3200,80,1,78,1900000
hochiminh,3700,73,1,59,1900000
hochiminh,1800,10,1,45,1900000
hochiminh,1000,71,1,,1900000
hochiminh,800,60,1,80,1900000
hochiminh,1000,66,1,,1900000
hochiminh,3600,68,1,,1900000
hochiminh,3700,84,1,59,1900000
hochiminh,3600,47,2,,1900000
hochiminh,3700,72,2,,1900000
hochiminh,3500,70,2,,1900000
hochiminh,1000,26,2,75,1900000
hochiminh,3200,66,2,78,1900000
hochiminh,800,81,2,80,1900000
hochiminh,3700,51,2,59,1900000
hochiminh,1800,10,2,45,1900000
hochiminh,1000,88,2,,1900000
hochiminh,1000,84,2,,1900000
hochiminh,3700,45,2,59,1900000
hochiminh,5300,89,1,35,1895400
hochiminh,3700,47,1,50,1890000
hochiminh,800,95,1,,1890000
hochiminh,3700,57,1,50,1890000
hochiminh,800,95,2,,1890000
hochiminh,900,88,1,,1888200
hochiminh,900,88,2,,1888200
hochiminh,800,100,1,60,1881000
hochiminh,1800,50,2,,1870000
hochiminh,2800,86,2,70,1850000
hochiminh,3500,31,1,79,1840000
hochiminh,3500,70,2,79,1840000
hochiminh,800,90,1,86,1822500
hochiminh,800,90,2,86,1822500
hochiminh,1000,46,1,,1814400
hochiminh,1100,65,2,,1813332
hochiminh,3500,80,1,,1800000
hochiminh,800,86,1,,1800000
hochiminh,6300,37,1,,1800000
hochiminh,800,94,1,70,1800000
hochiminh,1000,76,1,74,1800000
hochiminh,3900,67,1,55,1800000
hochiminh,800,27,1,,1800000
hochiminh,7900,100,2,,1800000
hochiminh,10100,37,2,,1800000
hochiminh,3500,90,2,56,1800000
hochiminh,3500,61,2,,1800000
hochiminh,3700,84,2,58,1800000
hochiminh,900,42,2,74,1800000
hochiminh,1000,100,2,28,1800000
hochiminh,3500,40,2,55,1800000
hochiminh,6300,63,2,,1800000
hochiminh,3600,100,2,,1800000
hochiminh,3500,33,2,,1800000
hochiminh,800,94,2,70,1800000
hochiminh,3700,77,2,,1800000
hochiminh,800,30,2,,1800000
hochiminh,5600,75,2,97,1799999
hochiminh,1100,70,1,,1794444
hochiminh,5600,77,1,,1790000
hochiminh,5600,77,2,,1790000
hochiminh,900,25,1,,1784000
hochiminh,900,33,2,,1784000
hochiminh,3200,82,2,,1768000
hochiminh,3300,79,1,76,1760000
hochiminh,900,46,2,40,1760000
hochiminh,6000,90,1,100,1750000
hochiminh,3700,64,2,55,1750000
hochiminh,6000,90,2,100,1750000
hochiminh,3700,27,2,55,1750000
hochiminh,1000,26,2,,1746000
hochiminh,1000,61,2,,1746000
hochiminh,1700,55,2,,1742400
hochiminh,3600,100,1,55,1741500
hochiminh,3600,100,2,55,1741500
hochiminh,1700,68,1,,1724800
hochiminh,3500,54,1,70,1715000
hochiminh,3600,88,1,,1710000
hochiminh,2300,62,1,,1710000
hochiminh,1000,33,1,,1710000
hochiminh,1000,52,2,,1710000
hochiminh,2300,79,2,,1710000
hochiminh,3500,33,2,,1710000
hochiminh,800,100,2,,1710000
hochiminh,1000,72,2,,1710000
hochiminh,2800,58,1,70,1702000
hochiminh,1000,74,1,,1700000
hochiminh,5100,100,1,75,1700000
hochiminh,3800,42,1,60,1700000
hochiminh,1800,100,1,55,1700000
hochiminh,1000,59,1,45,1700000
hochiminh,3600,81,1,87,1700000
hochiminh,3400,69,1,65,1700000
hochiminh,450,95,1,,1700000
hochiminh,3600,74,1,,1700000
hochiminh,1700,49,1,,1700000
hochiminh,3500,77,1,,1700000
hochiminh,3800,45,2,82,1700000
hochiminh,3800,83,2,,1700000
hochiminh,1700,81,2,,1700000
hochiminh,5500,28,2,,1700000
hochiminh,5100,100,2,75,1700000
hochiminh,3500,84,2,,1700000
hochiminh,3800,88,2,60,1700000
hochiminh,3800,75,2,82,1700000
hochiminh,1800,100,2,55,1700000
hochiminh,1000,87,2,45,1700000
hochiminh,450,95,2,,1700000
hochiminh,1800,30,2,,1700000
hochiminh,3400,86,2,65,1700000
hochiminh,14500,55,2,35,1700000
hochiminh,3600,67,2,,1700000
hochiminh,1700,83,2,,1700000
hochiminh,1800,88,2,,1700000
hochiminh,1800,100,1,55,1690000
hochiminh,1800,100,1,55,1690000
hochiminh,1800,100,2,55,1690000
hochiminh,900,32,1,40,1680000
hochiminh,1000,60,1,65,1680000
hochiminh,3500,74,2,,1680000
hochiminh,900,37,2,40,1680000
hochiminh,3200,69,1,,1664000
hochiminh,5900,63,2,95,1664000
hochiminh,5900,26,2,95,1664000
hochiminh,3500,70,1,,1662500
hochiminh,1000,48,1,,1658700
hochiminh,8400,66,1,,1650000
hochiminh,900,46,1,,1650000
hochiminh,2400,96,1,58,1650000
hochiminh,8400,30,2,,1650000
hochiminh,900,29,2,,1650000
hochiminh,2400,96,2,58,1650000
hochiminh,1800,71,2,,1650000
hochiminh,1800,39,1,,1649000
hochiminh,1000,39,1,76,1633500
hochiminh,1000,35,2,76,1633500
hochiminh,3700,100,1,,1620000
hochiminh,1000,100,1,28,1620000
hochiminh,3400,57,1,50,1620000
hochiminh,3500,40,1,55,1620000
hochiminh,1000,47,1,,1620000
hochiminh,1000,77,1,,1620000
hochiminh,3700,100,2,,1620000
hochiminh,1000,100,2,,1620000
hochiminh,1800,71,2,,1620000
hochiminh,1000,35,2,,1620000
hochiminh,1000,37,2,,1620000
hochiminh,10000,73,2,,1618400
hochiminh,300,77,2,50,1611900
hochiminh,1800,100,1,70,1600000
hochiminh,3500,71,1,80,1600000
hochiminh,3500,37,1,88,1600000
hochiminh,900,84,1,74,1600000
hochiminh,1800,10,1,82,1600000
hochiminh,1800,70,1,80,1600000
hochiminh,3500,80,1,88,1600000
hochiminh,3200,90,1,,1600000
hochiminh,5800,42,1,,1600000
hochiminh,5800,57,1,,1600000
hochiminh,1700,71,1,50,1600000
hochiminh,1000,80,2,80,1600000
hochiminh,1800,100,2,70,1600000
hochiminh,3500,34,2,80,1600000
hochiminh,3700,35,2,55,1600000
hochiminh,1800,87,2,90,1600000
hochiminh,1800,10,2,82,1600000
hochiminh,1800,70,2,80,1600000
hochiminh,3300,42,2,56,1600000
hochiminh,3000,41,2,95,1600000
hochiminh,5800,84,2,,1600000
hochiminh,5800,61,2,,1600000
hochiminh,1700,44,2,50,1600000
hochiminh,3000,63,2,,1600000
hochiminh,5800,90,1,55,1599000
hochiminh,5800,90,2,55,1599000
hochiminh,6400,73,1,,1590000
hochiminh,800,76,1,80,1590000
hochiminh,9800,90,1,,1590000
hochiminh,6400,73,2,,1590000
hochiminh,800,58,2,80,1590000
hochiminh,9800,90,2,,1590000
hochiminh,900,87,1,40,1584000
hochiminh,5500,37,2,,1584000
hochiminh,5600,28,1,,1575000
hochiminh,900,70,1,48,1560000
hochiminh,5900,58,1,95,1560000
hochiminh,5600,25,1,80,1551000
hochiminh,5600,74,2,80,1551000
hochiminh,800,49,1,,1550000
hochiminh,1200,55,1,88,1550000
hochiminh,3200,59,2,80,1550000
hochiminh,800,56,2,,1550000
hochiminh,1200,47,2,88,1550000
hochiminh,3800,76,2,,1530000
hochiminh,1000,72,2,,1530000
hochiminh,1800,100,2,88,1522800
hochiminh,1800,87,1,90,1520000
hochiminh,1800,30,1,,1520000
hochiminh,1800,68,1,,1520000
hochiminh,3500,70,1,,1520000
hochiminh,800,100,1,,1520000
hochiminh,1800,33,2,,1520000
hochiminh,1800,79,2,,1520000
hochiminh,5000,70,2,,1520000
hochiminh,3500,55,2,,1512000
hochiminh,1800,51,2,,1504800
hochiminh,3600,28,1,,1500000
hochiminh,3500,38,1,,1500000
hochiminh,800,63,1,,1500000
hochiminh,1000,28,1,65,1500000
hochiminh,3500,39,1,54,1500000
hochiminh,4900,88,1,80,1500000
hochiminh,1000,54,1,45,1500000
hochiminh,5600,39,1,,1500000
hochiminh,5600,86,1,71,1500000
hochiminh,3400,59,1,56,1500000
hochiminh,5000,86,1,,1500000
hochiminh,3500,63,1,55,1500000
hochiminh,3000,35,1,,1500000
hochiminh,3500,88,1,59,1500000
hochiminh,3500,100,2,49,1500000
hochiminh,800,57,2,,1500000
hochiminh,3500,56,2,,1500000
hochiminh,1800,69,2,,1500000
hochiminh,3600,70,2,,1500000
hochiminh,1000,85,2,65,1500000
hochiminh,3500,59,2,,1500000
hochiminh,1000,71,2,45,1500000
hochiminh,3500,87,2,54,1500000
hochiminh,4900,88,2,80,1500000
hochiminh,5600,83,2,71,1500000
hochiminh,3400,68,2,56,1500000
hochiminh,3500,28,2,60,1500000
hochiminh,5800,100,2,71,1500000
hochiminh,5000,87,2,,1500000
hochiminh,2400,30,2,,1500000
hochiminh,3500,49,2,55,1500000
hochiminh,3200,25,2,,1500000
hochiminh,3800,60,2,65,1500000
hochiminh,5600,42,2,,1500000
hochiminh,1000,71,2,35,1500000
hochiminh,3500,84,2,59,1500000
hochiminh,6000,74,1,,1499000
hochiminh,5800,93,1,,1499000
hochiminh,6000,36,2,,1499000
hochiminh,5800,93,2,,1499000
hochiminh,1800,68,1,,1489600
hochiminh,6500,90,1,,1488223
hochiminh,1800,42,2,,1487500
hochiminh,1800,42,2,,1487500
hochiminh,9300,52,1,,1476000
hochiminh,1800,47,1,,1458000
hochiminh,3700,30,1,,1450000
hochiminh,5900,26,1,71,1450000
hochiminh,3500,10,2,,1450000
hochiminh,3700,31,2,,1450000
hochiminh,3200,100,2,80,1450000
hochiminh,5900,43,2,71,1450000
hochiminh,3700,43,1,70,1449000
hochiminh,3700,38,2,70,1449000
hochiminh,1800,35,2,92,1445000
hochiminh,900,80,1,65,1443200
hochiminh,5600,90,1,77,1440355
hochiminh,800,93,1,,1440001
hochiminh,800,93,2,,1440001
hochiminh,3800,35,1,,1440000
hochiminh,3700,47,1,55,1440000
hochiminh,3600,78,1,80,1440000
hochiminh,3000,52,1,95,1440000
hochiminh,9600,67,1,98,1440000
hochiminh,3800,80,1,,1440000
hochiminh,3500,88,1,,1440000
hochiminh,5000,43,1,,1440000
hochiminh,1000,39,1,,1440000
hochiminh,1000,61,1,,1440000
hochiminh,1000,66,1,,1440000
hochiminh,800,89,2,70,1440000
hochiminh,3600,34,2,80,1440000
hochiminh,5500,95,2,71,1440000
hochiminh,5900,86,2,45,1440000
hochiminh,4200,36,2,,1440000
hochiminh,3800,27,2,,1440000
hochiminh,3500,44,2,,1440000
hochiminh,800,28,2,70,1440000
hochiminh,1000,81,2,,1440000
hochiminh,1000,39,2,,1440000
hochiminh,10100,36,2,,1432000
hochiminh,800,81,2,,1430000
hochiminh,800,64,2,65,1411200
hochiminh,1000,65,1,,1408000
hochiminh,1000,52,1,64,1408000
hochiminh,1000,57,2,,1408000
hochiminh,3500,43,2,56,1401250
hochiminh,10100,84,1,,1400000
hochiminh,3700,50,1,,1400000
hochiminh,6500,72,1,72,1400000
hochiminh,3500,100,1,54,1400000
hochiminh,2700,39,1,54,1400000
hochiminh,800,80,1,,1400000
hochiminh,5600,36,1,,1400000
hochiminh,3500,60,1,,1400000
hochiminh,1800,47,1,,1400000
hochiminh,800,29,1,,1400000
hochiminh,1800,70,1,,1400000
hochiminh,5500,39,2,70,1400000
hochiminh,3500,60,2,80,1400000
hochiminh,10100,38,2,,1400000
hochiminh,6500,69,2,72,1400000
hochiminh,3700,25,2,,1400000
hochiminh,3500,43,2,72,1400000
hochiminh,3500,100,2,54,1400000
hochiminh,800,47,2,,1400000
hochiminh,3500,57,2,,1400000
hochiminh,2700,49,2,54,1400000
hochiminh,5500,81,2,72,1400000
hochiminh,800,97,2,,1400000
hochiminh,3500,83,2,,1400000
hochiminh,800,50,2,,1400000
hochiminh,3700,82,1,,1399000
hochiminh,3700,72,2,,1399000
hochiminh,6900,90,2,,1399000
hochiminh,6000,83,2,,1397664
hochiminh,5000,73,1,77,1396500
hochiminh,5000,73,2,77,1396500
hochiminh,5600,100,1,,1390000
hochiminh,5900,100,1,70,1390000
hochiminh,5600,100,2,,1390000
hochiminh,5900,100,2,70,1390000
hochiminh,800,46,1,65,1379840
hochiminh,800,86,1,65,1379840
hochiminh,1200,98,1,,1378300
hochiminh,1200,98,2,,1378300
hochiminh,3200,100,1,80,1377500
hochiminh,800,45,1,60,1377500
hochiminh,900,78,1,,1377500
hochiminh,800,63,2,60,1377500
hochiminh,900,28,2,,1377500
hochiminh,5000,81,1,77,1375000
hochiminh,5000,81,2,77,1375000
hochiminh,1800,70,1,,1372000
hochiminh,1800,70,2,,1372000
hochiminh,3700,44,1,,1371006
hochiminh,3200,79,1,,1365000
hochiminh,3600,92,1,55,1364000
hochiminh,3600,92,2,55,1364000
hochiminh,1800,85,1,92,1360000
hochiminh,10000,70,1,70,1360000
hochiminh,5600,82,1,,1360000
hochiminh,800,66,2,,1360000
hochiminh,900,77,2,35,1360000
hochiminh,900,61,2,35,1360000
hochiminh,3800,42,2,,1360000
hochiminh,5600,77,2,,1360000
hochiminh,10000,34,2,70,1360000
hochiminh,5500,54,2,91,1360000
hochiminh,800,53,2,,1360000
hochiminh,9700,33,2,,1360000
hochiminh,5600,33,2,,1360000
hochiminh,5500,30,2,91,1360000
hochiminh,3400,31,1,55,1352000
hochiminh,3400,46,2,55,1352000
hochiminh,900,52,1,,1350000
hochiminh,3500,70,1,,1350000
hochiminh,5600,10,1,,1350000
hochiminh,400,40,1,,1350000
hochiminh,6000,73,1,,1350000
hochiminh,3500,27,1,60,1350000
hochiminh,1000,77,1,,1350000
hochiminh,3500,33,1,60,1350000
hochiminh,800,76,1,,1350000
hochiminh,5500,95,1,71,1350000
hochiminh,1000,32,1,35,1350000
hochiminh,3500,68,2,55,1350000
hochiminh,3500,70,2,,1350000
hochiminh,400,40,2,,1350000
hochiminh,5600,10,2,,1350000
hochiminh,3500,27,2,60,1350000
hochiminh,1000,60,2,,1350000
hochiminh,6000,73,2,,1350000
hochiminh,800,63,2,,1350000
hochiminh,3500,35,2,,1350000
hochiminh,3200,53,1,,1344600
hochiminh,3200,53,2,,1344600
hochiminh,3500,50,1,,1344000
hochiminh,800,67,2,,1336500
hochiminh,800,41,2,,1336500
hochiminh,3500,43,1,56,1327500
hochiminh,3600,74,1,,1320000
hochiminh,3600,60,2,,1320000
hochiminh,5500,83,2,,1320000
hochiminh,4000,64,2,,1317500
hochiminh,5900,100,1,75,1313000
hochiminh,5900,100,2,68,1313000
hochiminh,5900,100,2,68,1313000
hochiminh,3600,70,2,72,1305600
hochiminh,3500,10,1,,1305000
hochiminh,1800,79,1,68,1300000
hochiminh,1800,41,1,,1300000
hochiminh,800,72,1,,1300000
hochiminh,3600,29,1,,1300000
hochiminh,3900,90,1,54,1300000
hochiminh,3700,41,1,57,1300000
hochiminh,1800,88,1,70,1300000
hochiminh,1800,58,1,,1300000
hochiminh,3300,78,1,56,1300000
hochiminh,3300,100,1,38,1300000
hochiminh,1800,41,1,,1300000
hochiminh,800,81,2,,1300000
hochiminh,3400,75,2,53,1300000
hochiminh,1800,73,2,,1300000
hochiminh,7400,64,2,,1300000
hochiminh,3700,31,2,57,1300000
hochiminh,1000,35,2,26,1300000
hochiminh,3600,44,2,,1300000
hochiminh,3900,90,2,54,1300000
hochiminh,1800,88,2,70,1300000
hochiminh,1800,67,2,,1300000
hochiminh,3300,86,2,56,1300000
hochiminh,1800,55,2,,1300000
hochiminh,5900,58,1,45,1296000
hochiminh,4200,54,1,,1296000
hochiminh,800,70,1,70,1296000
hochiminh,3600,70,1,72,1292000
hochiminh,3500,92,1,76,1292000
hochiminh,6000,83,1,,1291320
hochiminh,6100,80,1,70,1290000
hochiminh,6000,46,1,75,1290000
hochiminh,5700,50,2,70,1290000
hochiminh,6100,80,2,70,1290000
hochiminh,6000,59,2,75,1290000
hochiminh,800,58,2,,1290000
hochiminh,800,38,2,,1290000
hochiminh,5000,67,1,,1287000
hochiminh,5000,50,2,,1287000
hochiminh,3500,57,1,50,1282500
hochiminh,5600,10,2,65,1282500
hochiminh,800,73,1,,1280000
hochiminh,900,44,1,75,1280000
hochiminh,5500,58,1,91,1280000
hochiminh,9700,28,1,,1280000
hochiminh,800,58,1,,1280000
hochiminh,900,54,2,75,1280000
hochiminh,2500,38,2,,1280000
hochiminh,5500,46,1,70,1275000
hochiminh,3500,31,1,,1275000
hochiminh,5900,50,2,80,1275000
hochiminh,5600,56,2,80,1275000
hochiminh,5400,72,1,,1269000
hochiminh,800,56,1,,1268800
hochiminh,800,33,2,,1268800
hochiminh,800,68,1,,1262250
hochiminh,800,55,1,,1262250
hochiminh,3500,57,1,50,1260000
hochiminh,1000,100,1,36,1260000
hochiminh,900,37,1,55,1260000
hochiminh,3500,10,2,52,1260000
hochiminh,3500,100,2,55,1260000
hochiminh,1000,100,2,36,1260000
hochiminh,900,37,2,55,1260000
hochiminh,5600,10,1,65,1255500
hochiminh,3500,90,1,,1250000
hochiminh,1000,95,1,,1250000
hochiminh,3500,100,1,40,1250000
hochiminh,1000,95,2,,1250000
hochiminh,3500,90,2,,1250000
hochiminh,5400,97,1,,1242000
hochiminh,5400,97,2,,1242000
hochiminh,4000,57,1,,1240000
hochiminh,3800,100,2,87,1239157
hochiminh,5500,48,1,,1237500
hochiminh,1200,73,1,,1235000
hochiminh,3500,90,2,60,1235000
hochiminh,1200,73,2,,1235000
hochiminh,900,66,1,35,1224000
hochiminh,3800,68,1,,1224000
hochiminh,4300,40,1,,1224000
hochiminh,7100,100,1,,1215000
hochiminh,1800,90,1,,1200000
hochiminh,900,80,1,,1200000
hochiminh,900,56,1,,1200000
hochiminh,900,67,1,32,1200000
hochiminh,3500,85,1,,1200000
hochiminh,5900,51,1,,1200000
hochiminh,5600,57,1,,1200000
hochiminh,3700,85,1,55,1200000
hochiminh,2000,72,1,,1200000
hochiminh,2500,93,1,,1200000
hochiminh,1500,50,1,,1200000
hochiminh,800,42,1,55,1200000
hochiminh,1000,55,1,,1200000
hochiminh,900,71,1,,1200000
hochiminh,1500,41,1,,1200000
hochiminh,3600,75,2,,1200000
hochiminh,10800,81,2,,1200000
hochiminh,9900,89,2,,1200000
hochiminh,3700,70,2,,1200000
hochiminh,3500,36,2,50,1200000
hochiminh,1800,90,2,,1200000
hochiminh,900,80,2,,1200000
hochiminh,900,67,2,,1200000
hochiminh,5900,51,2,,1200000
hochiminh,1000,44,2,30,1200000
hochiminh,6400,62,2,,1200000
hochiminh,5600,77,2,,1200000
hochiminh,3700,27,2,,1200000
hochiminh,3700,85,2,55,1200000
hochiminh,2500,93,2,,1200000
hochiminh,1500,58,2,,1200000
hochiminh,1000,38,2,,1200000
hochiminh,800,79,2,55,1200000
hochiminh,1000,80,2,,1200000
hochiminh,1000,60,2,,1200000
hochiminh,1500,60,2,,1200000
hochiminh,5700,30,1,,1199000
hochiminh,5700,71,2,,1199000
hochiminh,2800,46,2,,1193000
hochiminh,1400,60,1,,1192320
hochiminh,1400,46,2,,1192320
hochiminh,5700,70,1,,1190000
hochiminh,3700,78,1,50,1190000
hochiminh,3500,90,2,51,1190000
hochiminh,1400,100,2,,1190000
hochiminh,3500,79,2,50,1190000
hochiminh,5400,72,2,,1190000
hochiminh,5700,70,2,,1190000
hochiminh,3700,82,2,50,1190000
hochiminh,800,74,2,,1180000
hochiminh,800,75,2,,1180000
hochiminh,3500,47,1,55,1176000
hochiminh,3500,84,2,55,1176000
hochiminh,9600,45,2,,1171800
hochiminh,800,52,1,,1170000
hochiminh,1300,83,1,,1170000
hochiminh,5800,90,2,,1170000
hochiminh,800,87,2,35,1170000
hochiminh,3800,100,1,87,1161709
hochiminh,800,31,1,,1161000
hochiminh,800,57,1,,1161000
hochiminh,3500,100,2,,1161000
hochiminh,2500,79,1,,1152000
hochiminh,7800,71,1,,1150000
hochiminh,5600,95,1,60,1150000
hochiminh,7800,100,1,68,1150000
hochiminh,400,98,1,,1150000
hochiminh,3600,85,1,,1150000
hochiminh,5600,95,1,60,1150000
hochiminh,7800,70,2,,1150000
hochiminh,1000,80,2,31,1150000
hochiminh,7800,72,2,,1150000
hochiminh,7800,36,2,,1150000
hochiminh,5600,95,2,60,1150000
hochiminh,7800,100,2,68,1150000
hochiminh,3600,85,2,,1150000
hochiminh,5600,95,2,60,1150000
hochiminh,9600,45,1,,1134000
hochiminh,3500,100,1,55,1134000
hochiminh,700,61,1,,1125000
hochiminh,3500,38,1,50,1120000
hochiminh,1800,41,1,,1120000
hochiminh,3500,10,1,52,1120000
hochiminh,5900,98,1,50,1120000
hochiminh,9900,50,1,,1120000
hochiminh,9900,100,1,,1120000
hochiminh,2900,62,1,,1120000
hochiminh,900,82,1,30,1120000
hochiminh,3600,88,1,,1120000
hochiminh,3500,80,2,54,1120000
hochiminh,9900,50,2,,1120000
hochiminh,5900,98,2,50,1120000
hochiminh,3500,35,2,,1120000
hochiminh,900,82,2,30,1120000
hochiminh,2900,36,2,,1120000
hochiminh,3600,74,2,,1120000
hochiminh,9900,25,1,,1112000
hochiminh,9900,50,2,,1112000
hochiminh,800,37,2,,1105000
hochiminh,1800,84,2,,1105000
hochiminh,1800,86,2,,1105000
hochiminh,17000,60,1,,1100000
hochiminh,1000,84,1,,1100000
hochiminh,800,87,1,58,1100000
hochiminh,800,73,1,65,1100000
hochiminh,1000,31,1,40,1100000
hochiminh,900,50,1,35,1100000
hochiminh,1000,38,2,30,1100000
hochiminh,1000,84,2,,1100000
hochiminh,17000,60,2,,1100000
hochiminh,3500,51,2,55,1100000
hochiminh,1100,31,2,50,1100000
hochiminh,800,87,2,58,1100000
hochiminh,800,56,2,65,1100000
hochiminh,1000,100,2,25,1100000
hochiminh,1000,63,2,,1100000
hochiminh,1000,87,2,34,1100000
hochiminh,900,79,2,35,1100000
hochiminh,1000,35,2,,1100000
hochiminh,3500,73,2,55,1100000
hochiminh,5600,100,1,,1099000
hochiminh,5200,54,1,,1092500
hochiminh,5200,61,2,,1092500
hochiminh,300,54,1,,1090000
hochiminh,300,38,2,,1090000
hochiminh,3600,50,1,,1089000
hochiminh,3600,84,2,,1089000
hochiminh,800,51,1,45,1082160
hochiminh,800,88,1,45,1082160
hochiminh,800,34,2,45,1082160
hochiminh,250,80,1,,1080004
hochiminh,250,80,2,,1080004
hochiminh,10000,54,1,68,1080000
hochiminh,7900,80,1,,1080000
hochiminh,6400,71,1,,1080000
hochiminh,1000,26,1,,1080000
hochiminh,5300,91,1,,1080000
hochiminh,1000,70,2,30,1080000
hochiminh,3800,67,2,45,1080000
hochiminh,10000,51,2,68,1080000
hochiminh,10100,59,2,,1080000
hochiminh,5300,91,2,,1080000
hochiminh,800,100,2,35,1080000
hochiminh,3800,28,2,45,1080000
hochiminh,1000,100,1,25,1078000
hochiminh,2800,74,1,,1073700
hochiminh,5700,70,2,62,1071000
hochiminh,800,65,1,,1062000
hochiminh,800,26,1,,1062000
hochiminh,1000,53,1,35,1058670
hochiminh,1000,58,1,35,1058670
hochiminh,1000,46,2,35,1058670
hochiminh,1000,85,2,35,1058670
hochiminh,5700,90,1,,1050000
hochiminh,2800,33,1,82,1050000
hochiminh,5500,100,1,,1050000
hochiminh,2800,48,2,82,1050000
hochiminh,5500,100,2,,1050000
hochiminh,1000,76,2,,1050000
hochiminh,3200,67,2,,1050000
hochiminh,3200,34,2,,1050000
hochiminh,3500,26,1,55,1045000
hochiminh,1000,59,1,,1045000
hochiminh,1000,60,1,,1045000
hochiminh,3500,100,1,,1044900
hochiminh,5800,90,1,,1040000
hochiminh,3200,70,1,38,1040000
hochiminh,1800,61,1,,1040000
hochiminh,800,58,1,,1040000
hochiminh,800,48,1,,1040000
hochiminh,1800,31,1,,1040000
hochiminh,5200,40,2,,1040000
hochiminh,9900,69,2,,1040000
hochiminh,3500,63,2,,1040000
hochiminh,900,78,2,30,1040000
hochiminh,1000,71,1,,1036800
hochiminh,1000,71,2,,1036800
hochiminh,350,64,1,,1034758
hochiminh,350,64,2,,1034758
hochiminh,1000,79,1,,1030860
hochiminh,1000,79,2,,1030860
hochiminh,5800,77,2,,1030000
hochiminh,10200,80,1,,1024000
hochiminh,10200,39,2,,1024000
hochiminh,7800,95,1,,1020000
hochiminh,7800,95,2,,1020000
hochiminh,300,88,1,50,1016500
hochiminh,1100,100,2,27,1009200
hochiminh,3500,43,1,,1008000
hochiminh,2500,74,1,60,1008000
hochiminh,1000,57,2,,1008000
hochiminh,800,88,1,,1000000
hochiminh,900,59,1,,1000000
hochiminh,6400,87,1,,1000000
hochiminh,7800,35,1,,1000000
hochiminh,7800,84,1,,1000000
hochiminh,900,42,1,,1000000
hochiminh,3300,56,1,40,1000000
hochiminh,1900,87,1,35,1000000
hochiminh,800,67,1,,1000000
hochiminh,3700,56,1,45,1000000
hochiminh,1100,50,1,50,1000000
hochiminh,4600,56,1,26,1000000
hochiminh,7800,88,1,65,1000000
hochiminh,1200,71,1,,1000000
hochiminh,800,51,1,,1000000
hochiminh,4600,42,1,26,1000000
hochiminh,800,42,2,,1000000
hochiminh,2000,42,2,,1000000
hochiminh,900,44,2,,1000000
hochiminh,1000,29,2,,1000000
hochiminh,900,73,2,,1000000
hochiminh,6400,87,2,,1000000
hochiminh,7800,45,2,,1000000
hochiminh,800,67,2,,1000000
hochiminh,1900,89,2,35,1000000
hochiminh,4400,91,2,35,1000000
hochiminh,3700,51,2,45,1000000
hochiminh,4600,39,2,26,1000000
hochiminh,7800,88,2,65,1000000
hochiminh,5900,72,2,,1000000
hochiminh,800,65,2,,1000000
hochiminh,4600,64,2,26,1000000
hochiminh,1000,50,1,,999000
